"353760 Peruíbe";59938;59938
"353770 Piacatu";5315;5315
"353780 Piedade";53241;53241
"353790 Pilar do Sul";26701;26701
"353800 Pindamonhangaba";147309;147309
"353810 Pindorama";15110;15110
"353820 Pinhalzinho";13088;13088
"353830 Piquerobi";3626;3626
"353850 Piquete";14702;14702
"353860 Piracaia";25499;25499
"353870 Piracicaba";368368;368368
"353880 Piraju";29169;29169
"353890 Pirajuí";22867;22867
"353900 Pirangi";10815;10815
"353910 Pirapora do Bom Jesus";15568;15568
"353920 Pirapozinho";24917;24917
"353930 Pirassununga";71100;71100
"353940 Piratininga";12140;12140
"353950 Pitangueiras";35544;35544
"353960 Planalto";4444;4444
"353970 Platina";3223;3223
"353980 Poá";107133;107133
"353990 Poloni";5433;5433
"354000 Pompéia";20198;20198
"354010 Pongaí";3617;3617
"354020 Pontal";39453;39453
"354025 Pontalinda";4091;4091
"354030 Pontes Gestal";2593;2593
"354040 Populina";4383;4383
"354050 Porangaba";8255;8255
"354060 Porto Feliz";49652;49652
"354070 Porto Ferreira";52122;52122
"354075 Potim";18889;18889
"354080 Potirendaba";15556;15556
"354085 Pracinha";2679;2679
"354090 Pradópolis";17053;17053
"354100 Praia Grande";256959;256959
"354105 Pratânia";4610;4610
"354110 Presidente Alves";4274;4274
"354120 Presidente Bernardes";14150;14150
"354130 Presidente Epitácio";42111;42111
"354140 Presidente Prudente";210089;210089
"354150 Presidente Venceslau";38872;38872
"354160 Promissão";35845;35845
"354165 Quadra";3220;3220
"354170 Quatá";12950;12950
"354180 Queiroz";2771;2771
"354190 Queluz";11227;11227
"354200 Quintana";6070;6070
"354210 Rafard";8808;8808
"354220 Rancharia";29607;29607
"354230 Redenção da Serra";4013;4013
"354240 Regente Feijó";18741;18741
"354250 Reginópolis";7059;7059
"354260 Registro";55692;55692
"354270 Restinga";6589;6589
"354280 Ribeira";3480;3480
"354290 Ribeirão Bonito";12314;12314
"354300 Ribeirão Branco";19321;19321
"354310 Ribeirão Corrente";4322;4322
"354320 Ribeirão do Sul";4580;4580
"354323 Ribeirão dos Índios";2255;2255
"354325 Ribeirão Grande";7624;7624
"354330 Ribeirão Pires";114686;114686
"354340 Ribeirão Preto";603520;603520
"354360 Rifaina";3512;3512
"354370 Rincão";10691;10691
"354380 Rinópolis";10272;10272
"354390 Rio Claro";188203;188203
"354400 Rio das Pedras";29237;29237
"354410 Rio Grande da Serra";43957;43957
"354420 Riolândia";10506;10506
"354350 Riversul";6523;6523
"354425 Rosana";21069;21069
"354430 Roseira";9683;9683
"354440 Rubiácea";2734;2734
"354450 Rubinéia";2897;2897
"354460 Sabino";5315;5315
"354470 Sagres";2470;2470
"354480 Sales";5443;5443
"354490 Sales Oliveira";10639;10639
"354500 Salesópolis";15842;15842
"354510 Salmourão";4877;4877
"354515 Saltinho";7028;7028
"354520 Salto";106232;106232
"354530 Salto de Pirapora";40339;40339
"354540 Salto Grande";8972;8972
"354550 Sandovalina";3692;3692
"354560 Santa Adélia";14574;14574
"354570 Santa Albertina";5859;5859
"354580 Santa Bárbara d'Oeste";183258;183258
"354600 Santa Branca";14012;14012
"354610 Santa Clara d'Oeste";2150;2150
"354620 Santa Cruz da Conceição";4029;4029
"354625 Santa Cruz da Esperança";1979;1979
"354630 Santa Cruz das Palmeiras";29976;29976
"354640 Santa Cruz do Rio Pardo";44608;44608
"354650 Santa Ernestina";5756;5756
"354660 Santa Fé do Sul";29564;29564
"354670 Santa Gertrudes";21200;21200
"354680 Santa Isabel";50649;50649
"354690 Santa Lúcia";8408;8408
"354700 Santa Maria da Serra";5431;5431
"354710 Santa Mercedes";2905;2905
"354740 Santa Rita d'Oeste";2642;2642
"354750 Santa Rita do Passa Quatro";27160;27160
"354760 Santa Rosa de Viterbo";24091;24091
"354765 Santa Salete";1475;1475
"354720 Santana da Ponte Pensa";1733;1733
"354730 Santana de Parnaíba";105688;105688
"354770 Santo Anastácio";21100;21100
"354780 Santo André";690477;690477
"354790 Santo Antônio da Alegria";6383;6383
"354800 Santo Antônio de Posse";20771;20771
"354805 Santo Antônio do Aracanguá";7713;7713
"354810 Santo Antônio do Jardim";6148;6148
"354820 Santo Antônio do Pinhal";6639;6639
"354830 Santo Expedito";2831;2831
"354840 Santópolis do Aguapeí";4313;4313
"354850 Santos";430919;430919
"354860 São Bento do Sapucaí";10742;10742
"354870 São Bernardo do Campo";775610;775610
"354880 São Caetano do Sul";151799;151799
"354890 São Carlos";222918;222918
"354900 São Francisco";2884;2884
"354910 São João da Boa Vista";84851;84851
"354920 São João das Duas Pontes";2655;2655
"354925 São João de Iracema";1810;1810
"354930 São João do Pau d'Alho";2176;2176
"354940 São Joaquim da Barra";46922;46922
"354950 São José da Bela Vista";8581;8581
"354960 São José do Barreiro";4204;4204
"354970 São José do Rio Pardo";53026;53026
"354980 São José do Rio Preto";410677;410677
"354990 São José dos Campos";631132;631132
"354995 São Lourenço da Serra";14043;14043
"355000 São Luís do Paraitinga";10695;10695
"355010 São Manuel";39092;39092
"355020 São Miguel Arcanjo";32214;32214
"355030 São Paulo";11421152;11421152
"355040 São Pedro";31867;31867
"355050 São Pedro do Turvo";7344;7344
"355060 São Roque";78818;78818
"355070 São Sebastião";73126;73126
"355080 São Sebastião da Grama";12503;12503
"355090 São Simão";14627;14627
"355100 São Vicente";336526;336526
"355110 Sarapuí";9058;9058
"355120 Sarutaiá";3744;3744
"355130 Sebastianópolis do Sul";3028;3028
"355140 Serra Azul";10879;10879
"355160 Serra Negra";26667;26667
"355150 Serrana";38829;38829
"355170 Sertãozinho";110363;110363
"355180 Sete Barras";13499;13499
"355190 Severínia";15592;15592
"355200 Silveiras";5879;5879
"355210 Socorro";36992;36992
"355220 Sorocaba";586157;586157
"355230 Sud Mennucci";7631;7631
"355240 Sumaré";239979;239979
"355255 Suzanápolis";3370;3370
"355250 Suzano";263706;263706
"355260 Tabapuã";11524;11524
"355270 Tabatinga";14790;14790
"355280 Taboão da Serra";242869;242869
"355290 Taciba";5785;5785
"355300 Taguaí";10521;10521
"355310 Taiaçu";6009;6009
"355320 Taiúva";5611;5611
"355330 Tambaú";23008;23008
"355340 Tanabi";24464;24464
"355350 Tapiraí";8339;8339
"355360 Tapiratiba";13132;13132
"355365 Taquaral";2802;2802
"355370 Taquaritinga";55154;55154
"355380 Taquarituba";22861;22861
"355385 Taquarivaí";5173;5173
"355390 Tarabai";6643;6643
"355395 Tarumã";12857;12857
"355400 Tatuí";107813;107813
"355410 Taubaté";280234;280234
"355420 Tejupá";5040;5040
"355430 Teodoro Sampaio";21735;21735
"355440 Terra Roxa";8607;8607
"355450 Tietê";36937;36937
"355460 Timburi";2736;2736
"355465 Torre de Pedra";2297;2297
"355470 Torrinha";9502;9502
"355475 Trabiju";1558;1558
"355480 Tremembé";41014;41014
"355490 Três Fronteiras";5531;5531
"355495 Tuiuti";5919;5919
"355500 Tupã";65233;65233
"355510 Tupi Paulista";14491;14491
"355520 Turiúba";1978;1978
"355530 Turmalina";2104;2104
"355535 Ubarana";5243;5243
"355540 Ubatuba";78842;78842
"355550 Ubirajara";4502;4502
"355560 Uchoa";9658;9658
"355570 União Paulista";1599;1599
"355580 Urânia";9082;9082
"355590 Uru";1314;1314
"355600 Urupês";12911;12911
"355610 Valentim Gentil";10904;10904
"355620 Valinhos";105460;105460
"355630 Valparaíso";22482;22482
"355635 Vargem";8716;8716
"355640 Vargem Grande do Sul";39829;39829
"355645 Vargem Grande Paulista";42329;42329
"355650 Várzea Paulista";107498;107498
"355660 Vera Cruz";11129;11129
"355670 Vinhedo";62416;62416
"355680 Viradouro";17540;17540
"355690 Vista Alegre do Alto";6691;6691
"355695 Vitória Brasil";1775;1775
"355700 Votorantim";109521;109521
"355710 Votuporanga";85424;85424
"355715 Zacarias";2330;2330

