"354920 São João das Duas Pontes";2648;2648
"354925 São João de Iracema";1822;1822
"354930 São João do Pau d'Alho";2170;2170
"354940 São Joaquim da Barra";47415;47415
"354950 São José da Bela Vista";8619;8619
"354960 São José do Barreiro";4201;4201
"354970 São José do Rio Pardo";53236;53236
"354980 São José do Rio Preto";415601;415601
"354990 São José dos Campos";640010;640010
"354995 São Lourenço da Serra";14218;14218
"355000 São Luís do Paraitinga";10701;10701
"355010 São Manuel";39289;39289
"355020 São Miguel Arcanjo";32300;32300
"355030 São Paulo";11505611;11505611
"355040 São Pedro";32240;32240
"355050 São Pedro do Turvo";7379;7379
"355060 São Roque";80008;80008
"355070 São Sebastião";74655;74655
"355080 São Sebastião da Grama";12480;12480
"355090 São Simão";14701;14701
"355100 São Vicente";339464;339464
"355110 Sarapuí";9179;9179
"355120 Sarutaiá";3737;3737
"355130 Sebastianópolis do Sul";3075;3075
"355140 Serra Azul";11240;11240
"355160 Serra Negra";26922;26922
"355150 Serrana";39440;39440
"355170 Sertãozinho";111875;111875
"355180 Sete Barras";13444;13444
"355190 Severínia";15779;15779
"355200 Silveiras";5922;5922
"355210 Socorro";37390;37390
"355220 Sorocaba";595236;595236
"355230 Sud Mennucci";7644;7644
"355240 Sumaré";244292;244292
"355255 Suzanápolis";3427;3427
"355250 Suzano";267039;267039
"355260 Tabapuã";11613;11613
"355270 Tabatinga";14959;14959
"355280 Taboão da Serra";247397;247397
"355290 Taciba";5835;5835
"355300 Taguaí";10840;10840
"355310 Taiaçu";6040;6040
"355320 Taiúva";5610;5610
"355330 Tambaú";23040;23040
"355340 Tanabi";24619;24619
"355350 Tapiraí";8294;8294
"355360 Tapiratiba";13123;13123
"355365 Taquaral";2804;2804
"355370 Taquaritinga";55376;55376
"355380 Taquarituba";22908;22908
"355385 Taquarivaí";5239;5239
"355390 Tarabai";6724;6724
"355395 Tarumã";13065;13065
"355400 Tatuí";109183;109183
"355410 Taubaté";283647;283647
"355420 Tejupá";4995;4995
"355430 Teodoro Sampaio";21880;21880
"355440 Terra Roxa";8683;8683
"355450 Tietê";37440;37440
"355460 Timburi";2731;2731
"355465 Torre de Pedra";2309;2309
"355470 Torrinha";9556;9556
"355475 Trabiju";1574;1574
"355480 Tremembé";41616;41616
"355490 Três Fronteiras";5560;5560
"355495 Tuiuti";6014;6014
"355500 Tupã";65297;65297
"355510 Tupi Paulista";14593;14593
"355520 Turiúba";1982;1982
"355530 Turmalina";2070;2070
"355535 Ubarana";5346;5346
"355540 Ubatuba";80009;80009
"355550 Ubirajara";4530;4530
"355560 Uchoa";9706;9706
"355570 União Paulista";1623;1623
"355580 Urânia";9090;9090
"355590 Uru";1301;1301
"355600 Urupês";13002;13002
"355610 Valentim Gentil";11138;11138
"355620 Valinhos";107746;107746
"355630 Valparaíso";22870;22870
"355635 Vargem";8892;8892
"355640 Vargem Grande do Sul";40135;40135
"355645 Vargem Grande Paulista";43316;43316
"355650 Várzea Paulista";108904;108904
"355660 Vera Cruz";11109;11109
"355670 Vinhedo";63982;63982
"355680 Viradouro";17677;17677
"355690 Vista Alegre do Alto";6894;6894
"355695 Vitória Brasil";1782;1782
"355700 Votorantim";110799;110799
"355710 Votuporanga";86328;86328
"355715 Zacarias";2367;2367
