"354170 Quatá";13700
"354180 Queiroz";3166
"354190 Queluz";12596
"354200 Quintana";6435
"354210 Rafard";9004
"354220 Rancharia";29780
"354230 Redenção da Serra";3935
"354240 Regente Feijó";19733
"354250 Reginópolis";8648
"354260 Registro";56277
"354270 Restinga";7221
"354280 Ribeira";3410
"354290 Ribeirão Bonito";12913
"354300 Ribeirão Branco";17645
"354310 Ribeirão Corrente";4577
"354320 Ribeirão do Sul";4571
"354323 Ribeirão dos Índios";2239
"354325 Ribeirão Grande";7683
"354330 Ribeirão Pires";120401
"354340 Ribeirão Preto";666324
"354360 Rifaina";3601
"354370 Rincão";10798
"354380 Rinópolis";10132
"354390 Rio Claro";199963
"354400 Rio das Pedras";32980
"354410 Rio Grande da Serra";48304
"354420 Riolândia";11765
"354350 Riversul";5942
"354425 Rosana";18459
"354430 Roseira";10351
"354440 Rubiácea";2984
"354450 Rubinéia";3062
"354460 Sabino";5506
"354470 Sagres";2456
"354480 Sales";6001
"354490 Sales Oliveira";11440
"354500 Salesópolis";16689
"354510 Salmourão";5152
"354515 Saltinho";7818
"354520 Salto";114176
"354530 Salto de Pirapora";43572
"354540 Salto Grande";9223
"354550 Sandovalina";4075
"354560 Santa Adélia";15178
"354570 Santa Albertina";5972
"354580 Santa Bárbara d'Oeste";190135
"354600 Santa Branca";14537
"354610 Santa Clara d'Oeste";2135
"354620 Santa Cruz da Conceição";4333
"354625 Santa Cruz da Esperança";2086
"354630 Santa Cruz das Palmeiras";32750
"354640 Santa Cruz do Rio Pardo";46630
"354650 Santa Ernestina";5682
"354660 Santa Fé do Sul";31347
"354670 Santa Gertrudes";24737
"354680 Santa Isabel";54928
"354690 Santa Lúcia";8689
"354700 Santa Maria da Serra";5903
"354710 Santa Mercedes";2938
"354740 Santa Rita d'Oeste";2564
"354750 Santa Rita do Passa Quatro";27500
"354760 Santa Rosa de Viterbo";25667
"354765 Santa Salete";1525
"354720 Santana da Ponte Pensa";1593
"354730 Santana de Parnaíba";126572
"354770 Santo Anastácio";21046
"354780 Santo André";710215
"354790 Santo Antônio da Alegria";6740
"354800 Santo Antônio de Posse";22391
"354805 Santo Antônio do Aracanguá";8168
"354810 Santo Antônio do Jardim";6053
"354820 Santo Antônio do Pinhal";6768
"354830 Santo Expedito";3009
"354840 Santópolis do Aguapeí";4615
"354850 Santos";433965
"354860 São Bento do Sapucaí";10865
"354870 São Bernardo do Campo";816925
"354880 São Caetano do Sul";158023
"354890 São Carlos";241390
"354900 São Francisco";2856
"354910 São João da Boa Vista";89026
"354920 São João das Duas Pontes";2608
"354925 São João de Iracema";1888
"354930 São João do Pau d'Alho";2144
"354940 São Joaquim da Barra";50109
"354950 São José da Bela Vista";8825
"354960 São José do Barreiro";4186
"354970 São José do Rio Pardo";54387
"354980 São José do Rio Preto";442545
"354990 São José dos Campos";688597
"354995 São Lourenço da Serra";15178
"355000 São Luís do Paraitinga";10733
"355010 São Manuel";40364
"355020 São Miguel Arcanjo";32770
"355030 São Paulo";11967824
"355040 São Pedro";34284
"355050 São Pedro do Turvo";7566
"355060 São Roque";86514
"355070 São Sebastião";83021
"355080 São Sebastião da Grama";12354
"355090 São Simão";15106
"355100 São Vicente";355542
"355110 Sarapuí";9835
"355120 Sarutaiá";3688
"355130 Sebastianópolis do Sul";3333
"355140 Serra Azul";13213
"355160 Serra Negra";28320
"355150 Serrana";42780
"355170 Sertãozinho";120150
"355180 Sete Barras";13143
"355190 Severínia";16807
"355200 Silveiras";6158
"355210 Socorro";39568
"355220 Sorocaba";644915
"355230 Sud Mennucci";7712
"355240 Sumaré";265953
"355255 Suzanápolis";3742
"355250 Suzano";285279
"355260 Tabapuã";12105
"355270 Tabatinga";15881
"355280 Taboão da Serra";272178
"355290 Taciba";6109
"355300 Taguaí";12586
"355310 Taiaçu";6203
"355320 Taiúva";5606
"355330 Tambaú";23211
"355340 Tanabi";25466
"355350 Tapiraí";8048
"355360 Tapiratiba";13080
"355365 Taquaral";2819
"355370 Taquaritinga";56582
"355380 Taquarituba";23163
"355385 Taquarivaí";5603
"355390 Tarabai";7169
"355395 Tarumã";14209
"355400 Tatuí";116679
"355410 Taubaté";302329
"355420 Tejupá";4747
"355430 Teodoro Sampaio";22677
"355440 Terra Roxa";9102
"355450 Tietê";40198
"355460 Timburi";2699
"355465 Torre de Pedra";2374
"355470 Torrinha";9847
"355475 Trabiju";1662
"355480 Tremembé";44913
"355490 Três Fronteiras";5718
"355495 Tuiuti";6534
"355500 Tupã";65649
"355510 Tupi Paulista";15155
"355520 Turiúba";2007
"355530 Turmalina";1884
"355535 Ubarana";5912
"355540 Ubatuba";86389
"355550 Ubirajara";4685
"355560 Uchoa";9965
"355570 União Paulista";1756
"355580 Urânia";9133
