"353420 Orindiúva";696.41
"353430 Orlândia";916.63
"353440 Osasco";923.40
"353450 Oscar Bressane";663.80
"353460 Osvaldo Cruz";780.96
"353470 Ourinhos";853.57
"353480 Ouro Verde";495.66
"353475 Ouroeste";688.63
"353490 Pacaembu";690.04
"353500 Palestina";673.35
"353510 Palmares Paulista";613.14
"353520 Palmeira d'Oeste";697.73
"353530 Palmital";709.03
"353540 Panorama";647.85
"353550 Paraguaçu Paulista";683.96
"353560 Paraibuna";653.03
"353570 Paraíso";850.65
"353580 Paranapanema";590.56
"353590 Paranapuã";666.85
"353600 Parapuã";595.38
"353610 Pardinho";694.57
"353620 Pariquera-Açu";547.72
"353625 Parisi";705.24
"353630 Patrocínio Paulista";596.83
"353640 Paulicéia";587.97
"353650 Paulínia";1145.61
"353657 Paulistânia";559.91
"353660 Paulo de Faria";692.51
"353670 Pederneiras";780.30
"353680 Pedra Bela";520.64
"353690 Pedranópolis";600.00
"353700 Pedregulho";679.52
"353710 Pedreira";841.37
"353715 Pedrinhas Paulista";845.58
"353720 Pedro de Toledo";464.32
"353730 Penápolis";828.65
"353740 Pereira Barreto";705.40
"353750 Pereiras";688.32
"353760 Peruíbe";734.74
"353770 Piacatu";552.84
"353780 Piedade";586.11
"353790 Pilar do Sul";485.75
"353800 Pindamonhangaba";814.65
"353810 Pindorama";717.48
"353820 Pinhalzinho";645.54
"353830 Piquerobi";509.13
"353850 Piquete";649.68
"353860 Piracaia";882.42
"353870 Piracicaba";1112.71
"353880 Piraju";794.34
"353890 Pirajuí";764.07
"353900 Pirangi";771.61
"353910 Pirapora do Bom Jesus";532.00
"353920 Pirapozinho";788.24
"353930 Pirassununga";1070.41
"353940 Piratininga";915.44
"353950 Pitangueiras";611.98
"353960 Planalto";547.40
"353970 Platina";589.22
"353980 Poá";639.90
"353990 Poloni";778.37
"354000 Pompéia";821.01
"354010 Pongaí";730.34
"354020 Pontal";673.55
"354025 Pontalinda";539.36
"354030 Pontes Gestal";637.47
"354040 Populina";618.64
"354050 Porangaba";590.10
"354060 Porto Feliz";774.93
"354070 Porto Ferreira";767.49
"354075 Potim";453.95
"354080 Potirendaba";783.61
"354085 Pracinha";473.22
"354090 Pradópolis";778.54
"354100 Praia Grande";790.83
"354105 Pratânia";548.48
"354110 Presidente Alves";653.37
"354120 Presidente Bernardes";683.11
"354130 Presidente Epitácio";664.83
"354140 Presidente Prudente";1067.78
"354150 Presidente Venceslau";819.20
"354160 Promissão";714.65
"354165 Quadra";623.76
"354170 Quatá";644.09
"354180 Queiroz";486.60
"354190 Queluz";486.45
"354200 Quintana";570.43
"354210 Rafard";712.44
"354220 Rancharia";704.15
"354230 Redenção da Serra";395.27
"354240 Regente Feijó";768.56
"354250 Reginópolis";684.00
"354260 Registro";680.62
"354270 Restinga";484.47
"354280 Ribeira";407.79
"354290 Ribeirão Bonito";670.10
"354300 Ribeirão Branco";308.69
"354310 Ribeirão Corrente";573.71
